Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Slovenia,2007,Aminoglycosides,785,6,60,851,92.2 %,0.7 %,7.1 %
Slovenia,2008,Aminoglycosides,809,6,59,874,92.6 %,0.7 %,6.8 %
Slovenia,2009,Aminoglycosides,798,5,90,893,89.4 %,0.6 %,10.1 %
Slovenia,2010,Aminoglycosides,862,6,84,952,90.5 %,0.6 %,8.8 %
Slovenia,2011,Aminoglycosides,900,4,98,1002,89.8 %,0.4 %,9.8 %
Slovenia,2012,Aminoglycosides,1065,3,100,1168,91.2 %,0.3 %,8.6 %
Slovenia,2013,Aminoglycosides,1100,5,119,1224,89.9 %,0.4 %,9.7 %
Spain,2001,Aminoglycosides,1532,11,113,1656,92.5 %,0.7 %,6.8 %
Spain,2002,Aminoglycosides,2283,10,187,2480,92.1 %,0.4 %,7.5 %
Spain,2003,Aminoglycosides,2439,17,193,2649,92.1 %,0.6 %,7.3 %
Spain,2004,Aminoglycosides,3190,18,259,3467,92.0 %,0.5 %,7.5 %
Spain,2005,Aminoglycosides,2681,19,296,2996,89.5 %,0.6 %,9.9 %
Spain,2006,Aminoglycosides,3030,20,313,3363,90.1 %,0.6 %,9.3 %
Spain,2007,Aminoglycosides,3280,28,370,3678,89.2 %,0.8 %,10.1 %
Spain,2008,Aminoglycosides,3195,20,407,3622,88.2 %,0.6 %,11.2 %
Spain,2009,Aminoglycosides,3303,19,498,3820,86.5 %,0.5 %,13.0 %
Spain,2010,Aminoglycosides,4847,43,806,5696,85.1 %,0.8 %,14.2 %
Spain,2011,Aminoglycosides,4736,35,832,5603,84.5 %,0.6 %,14.8 %
Spain,2012,Aminoglycosides,4758,33,884,5675,83.8 %,0.6 %,15.6 %
Spain,2013,Aminoglycosides,4987,31,912,5930,84.1 %,0.5 %,15.4 %
Sweden,2001,Aminoglycosides,1224,4,11,1239,98.8 %,0.3 %,0.9 %
Sweden,2002,Aminoglycosides,1572,2,7,1581,99.4 %,0.1 %,0.4 %
Sweden,2003,Aminoglycosides,2782,8,29,2819,98.7 %,0.3 %,1.0 %
Sweden,2004,Aminoglycosides,3264,11,39,3314,98.5 %,0.3 %,1.2 %
Sweden,2005,Aminoglycosides,3139,8,43,3190,98.4 %,0.3 %,1.3 %
Sweden,2006,Aminoglycosides,3453,13,55,3521,98.1 %,0.4 %,1.6 %
Sweden,2007,Aminoglycosides,3632,27,84,3743,97.0 %,0.7 %,2.2 %
Sweden,2008,Aminoglycosides,3911,25,91,4027,97.1 %,0.6 %,2.3 %
Sweden,2009,Aminoglycosides,0,0,1,1,0.0 %,0.0 %,100.0 %
Sweden,2012,Aminoglycosides,200,0,7,207,96.6 %,0.0 %,3.4 %
Sweden,2013,Aminoglycosides,6625,47,429,7101,93.3 %,0.7 %,6.0 %
United Kingdom,2001,Aminoglycosides,1320,0,37,1357,97.3 %,0.0 %,2.7 %
United Kingdom,2002,Aminoglycosides,1839,1,66,1906,96.5 %,0.1 %,3.5 %
United Kingdom,2003,Aminoglycosides,2092,8,95,2195,95.3 %,0.4 %,4.3 %
United Kingdom,2004,Aminoglycosides,1859,4,123,1986,93.6 %,0.2 %,6.2 %
United Kingdom,2005,Aminoglycosides,1881,1,173,2055,91.5 %,0.0 %,8.4 %
United Kingdom,2006,Aminoglycosides,1927,13,136,2076,92.8 %,0.6 %,6.6 %
United Kingdom,2007,Aminoglycosides,1881,5,151,2037,92.3 %,0.2 %,7.4 %
United Kingdom,2008,Aminoglycosides,1778,7,138,1923,92.5 %,0.4 %,7.2 %
United Kingdom,2009,Aminoglycosides,3968,22,321,4311,92.0 %,0.5 %,7.4 %
United Kingdom,2010,Aminoglycosides,4497,21,411,4929,91.2 %,0.4 %,8.3 %
United Kingdom,2011,Aminoglycosides,5176,22,463,5661,91.4 %,0.4 %,8.2 %
United Kingdom,2012,Aminoglycosides,5805,34,551,6390,90.8 %,0.5 %,8.6 %
United Kingdom,2013,Aminoglycosides,6472,37,658,7167,90.3 %,0.5 %,9.2 %
