Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Sweden,2005,Vancomycin,251,0,2,253,99.2 %,0.0 %,0.8 %
Sweden,2006,Vancomycin,301,0,1,302,99.7 %,0.0 %,0.3 %
Sweden,2007,Vancomycin,279,0,0,279,100.0 %,0.0 %,0.0 %
Sweden,2008,Vancomycin,328,0,5,333,98.5 %,0.0 %,1.5 %
Sweden,2012,Vancomycin,15,0,0,15,100.0 %,0.0 %,0.0 %
Sweden,2013,Vancomycin,575,0,0,575,100.0 %,0.0 %,0.0 %
United Kingdom,2005,Vancomycin,150,0,74,224,67.0 %,0.0 %,33.0 %
United Kingdom,2006,Vancomycin,139,0,30,169,82.2 %,0.0 %,17.8 %
United Kingdom,2007,Vancomycin,103,0,28,131,78.6 %,0.0 %,21.4 %
United Kingdom,2008,Vancomycin,62,1,25,88,70.5 %,1.1 %,28.4 %
United Kingdom,2009,Vancomycin,229,3,34,266,86.1 %,1.1 %,12.8 %
United Kingdom,2010,Vancomycin,224,0,26,250,89.6 %,0.0 %,10.4 %
United Kingdom,2011,Vancomycin,274,1,27,302,90.7 %,0.3 %,8.9 %
United Kingdom,2012,Vancomycin,314,0,48,362,86.7 %,0.0 %,13.3 %
United Kingdom,2013,Vancomycin,339,0,103,442,76.7 %,0.0 %,23.3 %
