Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Sweden,2005,Vancomycin,567,0,0,567,100.0 %,0.0 %,0.0 %
Sweden,2006,Vancomycin,577,0,1,578,99.8 %,0.0 %,0.2 %
Sweden,2007,Vancomycin,651,0,0,651,100.0 %,0.0 %,0.0 %
Sweden,2008,Vancomycin,720,0,0,720,100.0 %,0.0 %,0.0 %
Sweden,2012,Vancomycin,31,0,0,31,100.0 %,0.0 %,0.0 %
Sweden,2013,Vancomycin,1109,0,0,1109,100.0 %,0.0 %,0.0 %
United Kingdom,2005,Vancomycin,308,0,6,314,98.1 %,0.0 %,1.9 %
United Kingdom,2006,Vancomycin,332,0,5,337,98.5 %,0.0 %,1.5 %
United Kingdom,2007,Vancomycin,274,0,7,281,97.5 %,0.0 %,2.5 %
United Kingdom,2008,Vancomycin,160,0,6,166,96.4 %,0.0 %,3.6 %
United Kingdom,2009,Vancomycin,398,0,8,406,98.0 %,0.0 %,2.0 %
United Kingdom,2010,Vancomycin,368,0,5,373,98.7 %,0.0 %,1.3 %
United Kingdom,2011,Vancomycin,389,0,7,396,98.2 %,0.0 %,1.8 %
United Kingdom,2012,Vancomycin,481,1,5,487,98.8 %,0.2 %,1.0 %
United Kingdom,2013,Vancomycin,503,0,3,506,99.4 %,0.0 %,0.6 %
