Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Slovenia,2008,Aminopenicillins,408,34,432,874,46.7 %,3.9 %,49.4 %
Slovenia,2009,Aminopenicillins,397,24,472,893,44.5 %,2.7 %,52.9 %
Slovenia,2010,Aminopenicillins,465,24,452,941,49.4 %,2.6 %,48.0 %
Slovenia,2011,Aminopenicillins,454,8,540,1002,45.3 %,0.8 %,53.9 %
Slovenia,2012,Aminopenicillins,565,14,589,1168,48.4 %,1.2 %,50.4 %
Slovenia,2013,Aminopenicillins,568,26,630,1224,46.4 %,2.1 %,51.5 %
Spain,2001,Aminopenicillins,703,7,945,1655,42.5 %,0.4 %,57.1 %
Spain,2002,Aminopenicillins,975,16,1493,2484,39.3 %,0.6 %,60.1 %
Spain,2003,Aminopenicillins,1102,11,1537,2650,41.6 %,0.4 %,58.0 %
Spain,2004,Aminopenicillins,1383,9,2077,3469,39.9 %,0.3 %,59.9 %
Spain,2005,Aminopenicillins,1122,20,1853,2995,37.5 %,0.7 %,61.9 %
Spain,2006,Aminopenicillins,1218,9,2136,3363,36.2 %,0.3 %,63.5 %
Spain,2007,Aminopenicillins,1388,20,2264,3672,37.8 %,0.5 %,61.7 %
Spain,2008,Aminopenicillins,1314,27,2280,3621,36.3 %,0.7 %,63.0 %
Spain,2009,Aminopenicillins,1338,10,2473,3821,35.0 %,0.3 %,64.7 %
Spain,2010,Aminopenicillins,1997,23,3676,5696,35.1 %,0.4 %,64.5 %
Spain,2011,Aminopenicillins,1899,22,3671,5592,34.0 %,0.4 %,65.6 %
Spain,2012,Aminopenicillins,1939,24,3709,5672,34.2 %,0.4 %,65.4 %
Spain,2013,Aminopenicillins,1963,32,3725,5720,34.3 %,0.6 %,65.1 %
Sweden,2000,Aminopenicillins,1,0,0,1,100.0 %,0.0 %,0.0 %
Sweden,2001,Aminopenicillins,11,1101,401,1513,0.7 %,72.8 %,26.5 %
Sweden,2002,Aminopenicillins,15,1302,436,1753,0.9 %,74.3 %,24.9 %
Sweden,2003,Aminopenicillins,12,1383,558,1953,0.6 %,70.8 %,28.6 %
Sweden,2004,Aminopenicillins,11,1544,465,2020,0.5 %,76.4 %,23.0 %
Sweden,2005,Aminopenicillins,13,1396,497,1906,0.7 %,73.2 %,26.1 %
Sweden,2006,Aminopenicillins,6,1452,580,2038,0.3 %,71.2 %,28.5 %
Sweden,2007,Aminopenicillins,9,1361,671,2041,0.4 %,66.7 %,32.9 %
Sweden,2008,Aminopenicillins,14,1503,712,2229,0.6 %,67.4 %,31.9 %
Sweden,2013,Aminopenicillins,298,0,154,452,65.9 %,0.0 %,34.1 %
United Kingdom,2001,Aminopenicillins,681,0,703,1384,49.2 %,0.0 %,50.8 %
United Kingdom,2002,Aminopenicillins,920,0,994,1914,48.1 %,0.0 %,51.9 %
United Kingdom,2003,Aminopenicillins,984,1,1186,2171,45.3 %,0.0 %,54.6 %
United Kingdom,2004,Aminopenicillins,905,6,1007,1918,47.2 %,0.3 %,52.5 %
United Kingdom,2005,Aminopenicillins,873,2,1112,1987,43.9 %,0.1 %,56.0 %
United Kingdom,2006,Aminopenicillins,923,2,1216,2141,43.1 %,0.1 %,56.8 %
United Kingdom,2007,Aminopenicillins,941,2,1162,2105,44.7 %,0.1 %,55.2 %
United Kingdom,2008,Aminopenicillins,692,3,1068,1763,39.3 %,0.2 %,60.6 %
United Kingdom,2009,Aminopenicillins,1463,4,2357,3824,38.3 %,0.1 %,61.6 %
United Kingdom,2010,Aminopenicillins,1665,4,2760,4429,37.6 %,0.1 %,62.3 %
United Kingdom,2011,Aminopenicillins,1887,1,3186,5074,37.2 %,0.0 %,62.8 %
United Kingdom,2012,Aminopenicillins,2176,7,3663,5846,37.2 %,0.1 %,62.7 %
United Kingdom,2013,Aminopenicillins,2449,7,4192,6648,36.8 %,0.1 %,63.1 %
