Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Slovenia,2011,MRSA,431,0,33,464,92.9 %,0.0 %,7.1 %
Slovenia,2012,MRSA,399,0,46,445,89.7 %,0.0 %,10.3 %
Slovenia,2013,MRSA,423,0,42,465,91.0 %,0.0 %,9.0 %
Spain,2000,MRSA,605,0,252,857,70.6 %,0.0 %,29.4 %
Spain,2001,MRSA,717,0,232,949,75.6 %,0.0 %,24.4 %
Spain,2002,MRSA,917,0,279,1196,76.7 %,0.0 %,23.3 %
Spain,2003,MRSA,1057,0,334,1391,76.0 %,0.0 %,24.0 %
Spain,2004,MRSA,1122,0,404,1526,73.5 %,0.0 %,26.5 %
Spain,2005,MRSA,975,0,362,1337,72.9 %,0.0 %,27.1 %
Spain,2006,MRSA,1112,0,371,1483,75.0 %,0.0 %,25.0 %
Spain,2007,MRSA,1224,0,418,1642,74.5 %,0.0 %,25.5 %
Spain,2008,MRSA,1105,0,400,1505,73.4 %,0.0 %,26.6 %
Spain,2009,MRSA,1270,0,445,1715,74.1 %,0.0 %,25.9 %
Spain,2010,MRSA,1483,0,503,1986,74.7 %,0.0 %,25.3 %
Spain,2011,MRSA,1512,0,438,1950,77.5 %,0.0 %,22.5 %
Spain,2012,MRSA,1440,0,459,1899,75.8 %,0.0 %,24.2 %
Spain,2013,MRSA,1376,0,401,1777,77.4 %,0.0 %,22.6 %
Sweden,1998,MRSA,1,0,0,1,100.0 %,0.0 %,0.0 %
Sweden,1999,MRSA,1341,0,13,1354,99.0 %,0.0 %,1.0 %
Sweden,2000,MRSA,1470,0,8,1478,99.5 %,0.0 %,0.5 %
Sweden,2001,MRSA,1619,0,14,1633,99.1 %,0.0 %,0.9 %
Sweden,2002,MRSA,1825,0,11,1836,99.4 %,0.0 %,0.6 %
Sweden,2003,MRSA,1839,0,16,1855,99.1 %,0.0 %,0.9 %
Sweden,2004,MRSA,1892,0,14,1906,99.3 %,0.0 %,0.7 %
Sweden,2005,MRSA,1756,0,18,1774,99.0 %,0.0 %,1.0 %
Sweden,2006,MRSA,1951,0,17,1968,99.1 %,0.0 %,0.9 %
Sweden,2007,MRSA,2153,0,10,2163,99.5 %,0.0 %,0.5 %
Sweden,2008,MRSA,2393,0,16,2409,99.3 %,0.0 %,0.7 %
Sweden,2009,MRSA,1,0,0,1,100.0 %,0.0 %,0.0 %
Sweden,2010,MRSA,1,0,0,1,100.0 %,0.0 %,0.0 %
Sweden,2012,MRSA,135,0,0,135,100.0 %,0.0 %,0.0 %
Sweden,2013,MRSA,4045,0,42,4087,99.0 %,0.0 %,1.0 %
United Kingdom,1999,MRSA,387,0,218,605,64.0 %,0.0 %,36.0 %
United Kingdom,2000,MRSA,830,0,589,1419,58.5 %,0.0 %,41.5 %
United Kingdom,2001,MRSA,749,0,673,1422,52.7 %,0.0 %,47.3 %
United Kingdom,2002,MRSA,845,0,743,1588,53.2 %,0.0 %,46.8 %
United Kingdom,2003,MRSA,1898,0,1510,3408,55.7 %,0.0 %,44.3 %
United Kingdom,2004,MRSA,2007,0,1551,3558,56.4 %,0.0 %,43.6 %
United Kingdom,2005,MRSA,2239,0,1730,3969,56.4 %,0.0 %,43.6 %
United Kingdom,2006,MRSA,2323,0,1673,3996,58.1 %,0.0 %,41.9 %
United Kingdom,2007,MRSA,3095,0,1716,4811,64.3 %,0.0 %,35.7 %
United Kingdom,2008,MRSA,2321,0,1029,3350,69.3 %,0.0 %,30.7 %
United Kingdom,2009,MRSA,2081,0,802,2883,72.2 %,0.0 %,27.8 %
United Kingdom,2010,MRSA,2105,0,579,2684,78.4 %,0.0 %,21.6 %
United Kingdom,2011,MRSA,2943,0,465,3408,86.4 %,0.0 %,13.6 %
United Kingdom,2012,MRSA,2301,0,375,2676,86.0 %,0.0 %,14.0 %
United Kingdom,2013,MRSA,1822,0,291,2113,86.2 %,0.0 %,13.8 %
