Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Sweden,2001,Macrolides,625,1,29,655,95.4 %,0.2 %,4.4 %
Sweden,2002,Macrolides,645,2,36,683,94.4 %,0.3 %,5.3 %
Sweden,2003,Macrolides,725,1,34,760,95.4 %,0.1 %,4.5 %
Sweden,2004,Macrolides,823,1,45,869,94.7 %,0.1 %,5.2 %
Sweden,2005,Macrolides,879,3,50,932,94.3 %,0.3 %,5.4 %
Sweden,2006,Macrolides,898,3,42,943,95.2 %,0.3 %,4.5 %
Sweden,2007,Macrolides,877,1,48,926,94.7 %,0.1 %,5.2 %
Sweden,2008,Macrolides,1066,4,59,1129,94.4 %,0.4 %,5.2 %
Sweden,2012,Macrolides,40,0,0,40,100.0 %,0.0 %,0.0 %
Sweden,2013,Macrolides,1088,4,72,1164,93.5 %,0.3 %,6.2 %
United Kingdom,1999,Macrolides,130,0,22,152,85.5 %,0.0 %,14.5 %
United Kingdom,2000,Macrolides,223,0,50,273,81.7 %,0.0 %,18.3 %
United Kingdom,2001,Macrolides,464,0,67,531,87.4 %,0.0 %,12.6 %
United Kingdom,2002,Macrolides,495,0,72,567,87.3 %,0.0 %,12.7 %
United Kingdom,2003,Macrolides,1102,0,166,1268,86.9 %,0.0 %,13.1 %
United Kingdom,2004,Macrolides,895,1,133,1029,87.0 %,0.1 %,12.9 %
United Kingdom,2005,Macrolides,1179,0,152,1331,88.6 %,0.0 %,11.4 %
United Kingdom,2006,Macrolides,1286,1,168,1455,88.4 %,0.1 %,11.5 %
United Kingdom,2007,Macrolides,1561,4,162,1727,90.4 %,0.2 %,9.4 %
United Kingdom,2008,Macrolides,1122,2,73,1197,93.7 %,0.2 %,6.1 %
United Kingdom,2009,Macrolides,1200,0,52,1252,95.8 %,0.0 %,4.2 %
United Kingdom,2010,Macrolides,1229,3,57,1289,95.3 %,0.2 %,4.4 %
United Kingdom,2011,Macrolides,1189,11,63,1263,94.1 %,0.9 %,5.0 %
United Kingdom,2012,Macrolides,1038,3,73,1114,93.2 %,0.3 %,6.6 %
United Kingdom,2013,Macrolides,865,7,63,935,92.5 %,0.7 %,6.7 %
