Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Spain,2003,Aminopenicillins,43,0,76,119,36.1 %,0.0 %,63.9 %
Spain,2004,Aminopenicillins,43,0,85,128,33.6 %,0.0 %,66.4 %
Spain,2005,Aminopenicillins,46,0,95,141,32.6 %,0.0 %,67.4 %
Spain,2006,Aminopenicillins,47,0,128,175,26.9 %,0.0 %,73.1 %
Spain,2007,Aminopenicillins,46,0,172,218,21.1 %,0.0 %,78.9 %
Spain,2008,Aminopenicillins,61,0,228,289,21.1 %,0.0 %,78.9 %
Spain,2009,Aminopenicillins,57,0,285,342,16.7 %,0.0 %,83.3 %
Spain,2010,Aminopenicillins,79,0,392,471,16.8 %,0.0 %,83.2 %
Spain,2011,Aminopenicillins,96,0,450,546,17.6 %,0.0 %,82.4 %
Spain,2012,Aminopenicillins,69,0,464,533,12.9 %,0.0 %,87.1 %
Spain,2013,Aminopenicillins,81,0,464,545,14.9 %,0.0 %,85.1 %
Sweden,2001,Aminopenicillins,48,7,137,192,25.0 %,3.6 %,71.4 %
Sweden,2002,Aminopenicillins,51,3,147,201,25.4 %,1.5 %,73.1 %
Sweden,2003,Aminopenicillins,54,3,182,239,22.6 %,1.3 %,76.2 %
Sweden,2004,Aminopenicillins,57,1,202,260,21.9 %,0.4 %,77.7 %
Sweden,2005,Aminopenicillins,66,2,182,250,26.4 %,0.8 %,72.8 %
Sweden,2006,Aminopenicillins,65,4,203,272,23.9 %,1.5 %,74.6 %
Sweden,2007,Aminopenicillins,55,2,204,261,21.1 %,0.8 %,78.2 %
Sweden,2008,Aminopenicillins,50,2,229,281,17.8 %,0.7 %,81.5 %
Sweden,2012,Aminopenicillins,2,0,13,15,13.3 %,0.0 %,86.7 %
Sweden,2013,Aminopenicillins,110,1,437,548,20.1 %,0.2 %,79.7 %
United Kingdom,2005,Aminopenicillins,34,0,178,212,16.0 %,0.0 %,84.0 %
United Kingdom,2006,Aminopenicillins,37,0,128,165,22.4 %,0.0 %,77.6 %
United Kingdom,2007,Aminopenicillins,24,0,110,134,17.9 %,0.0 %,82.1 %
United Kingdom,2008,Aminopenicillins,14,0,68,82,17.1 %,0.0 %,82.9 %
United Kingdom,2009,Aminopenicillins,24,0,231,255,9.4 %,0.0 %,90.6 %
United Kingdom,2010,Aminopenicillins,37,0,200,237,15.6 %,0.0 %,84.4 %
United Kingdom,2011,Aminopenicillins,31,1,265,297,10.4 %,0.3 %,89.2 %
United Kingdom,2012,Aminopenicillins,24,0,323,347,6.9 %,0.0 %,93.1 %
United Kingdom,2013,Aminopenicillins,33,1,396,430,7.7 %,0.2 %,92.1 %
