Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Slovakia,2013,Fluoroquinolones,476,6,326,808,58.9 %,0.7 %,40.3 %
Slovenia,2001,Fluoroquinolones,364,2,32,398,91.5 %,0.5 %,8.0 %
Slovenia,2002,Fluoroquinolones,359,1,49,409,87.8 %,0.2 %,12.0 %
Slovenia,2003,Fluoroquinolones,354,2,45,401,88.3 %,0.5 %,11.2 %
Slovenia,2004,Fluoroquinolones,499,3,71,573,87.1 %,0.5 %,12.4 %
Slovenia,2005,Fluoroquinolones,576,2,79,657,87.7 %,0.3 %,12.0 %
Slovenia,2006,Fluoroquinolones,606,2,109,717,84.5 %,0.3 %,15.2 %
Slovenia,2007,Fluoroquinolones,703,2,146,851,82.6 %,0.2 %,17.2 %
Slovenia,2008,Fluoroquinolones,723,3,148,874,82.7 %,0.3 %,16.9 %
Slovenia,2009,Fluoroquinolones,726,4,163,893,81.3 %,0.4 %,18.3 %
Slovenia,2010,Fluoroquinolones,766,2,184,952,80.5 %,0.2 %,19.3 %
Slovenia,2011,Fluoroquinolones,794,1,207,1002,79.2 %,0.1 %,20.7 %
Slovenia,2012,Fluoroquinolones,915,3,250,1168,78.3 %,0.3 %,21.4 %
Slovenia,2013,Fluoroquinolones,974,7,243,1224,79.6 %,0.6 %,19.9 %
Spain,2001,Fluoroquinolones,1354,13,285,1652,82.0 %,0.8 %,17.3 %
Spain,2002,Fluoroquinolones,1986,14,478,2478,80.1 %,0.6 %,19.3 %
Spain,2003,Fluoroquinolones,2074,11,554,2639,78.6 %,0.4 %,21.0 %
Spain,2004,Fluoroquinolones,2575,11,880,3466,74.3 %,0.3 %,25.4 %
Spain,2005,Fluoroquinolones,2129,21,843,2993,71.1 %,0.7 %,28.2 %
Spain,2006,Fluoroquinolones,2391,28,941,3360,71.2 %,0.8 %,28.0 %
Spain,2007,Fluoroquinolones,2528,17,1114,3659,69.1 %,0.5 %,30.4 %
Spain,2008,Fluoroquinolones,2404,32,1174,3610,66.6 %,0.9 %,32.5 %
Spain,2009,Fluoroquinolones,2567,43,1200,3810,67.4 %,1.1 %,31.5 %
Spain,2010,Fluoroquinolones,3779,51,1866,5696,66.3 %,0.9 %,32.8 %
Spain,2011,Fluoroquinolones,3623,44,1930,5597,64.7 %,0.8 %,34.5 %
Spain,2012,Fluoroquinolones,3692,48,1914,5654,65.3 %,0.8 %,33.9 %
Spain,2013,Fluoroquinolones,3815,43,2068,5926,64.4 %,0.7 %,34.9 %
Sweden,2000,Fluoroquinolones,1,0,0,1,100.0 %,0.0 %,0.0 %
Sweden,2001,Fluoroquinolones,2146,42,85,2273,94.4 %,1.8 %,3.7 %
Sweden,2002,Fluoroquinolones,2241,50,123,2414,92.8 %,2.1 %,5.1 %
Sweden,2003,Fluoroquinolones,2863,53,205,3121,91.7 %,1.7 %,6.6 %
Sweden,2004,Fluoroquinolones,2967,117,253,3337,88.9 %,3.5 %,7.6 %
Sweden,2005,Fluoroquinolones,2766,79,192,3037,91.1 %,2.6 %,6.3 %
Sweden,2006,Fluoroquinolones,2885,101,258,3244,88.9 %,3.1 %,8.0 %
Sweden,2007,Fluoroquinolones,3223,113,384,3720,86.6 %,3.0 %,10.3 %
Sweden,2008,Fluoroquinolones,3064,148,368,3580,85.6 %,4.1 %,10.3 %
Sweden,2009,Fluoroquinolones,0,0,1,1,0.0 %,0.0 %,100.0 %
Sweden,2012,Fluoroquinolones,192,1,14,207,92.8 %,0.5 %,6.8 %
Sweden,2013,Fluoroquinolones,6463,41,852,7356,87.9 %,0.6 %,11.6 %
United Kingdom,2001,Fluoroquinolones,1149,0,76,1225,93.8 %,0.0 %,6.2 %
United Kingdom,2002,Fluoroquinolones,1602,0,127,1729,92.7 %,0.0 %,7.3 %
United Kingdom,2003,Fluoroquinolones,1831,2,233,2066,88.6 %,0.1 %,11.3 %
United Kingdom,2004,Fluoroquinolones,1689,1,279,1969,85.8 %,0.1 %,14.2 %
United Kingdom,2005,Fluoroquinolones,1768,1,358,2127,83.1 %,0.0 %,16.8 %
United Kingdom,2006,Fluoroquinolones,1721,5,429,2155,79.9 %,0.2 %,19.9 %
United Kingdom,2007,Fluoroquinolones,1750,7,383,2140,81.8 %,0.3 %,17.9 %
United Kingdom,2008,Fluoroquinolones,2010,2,358,2370,84.8 %,0.1 %,15.1 %
United Kingdom,2009,Fluoroquinolones,3381,4,745,4130,81.9 %,0.1 %,18.0 %
United Kingdom,2010,Fluoroquinolones,3967,15,833,4815,82.4 %,0.3 %,17.3 %
United Kingdom,2011,Fluoroquinolones,4570,18,976,5564,82.1 %,0.3 %,17.5 %
United Kingdom,2012,Fluoroquinolones,5187,20,1034,6241,83.1 %,0.3 %,16.6 %
United Kingdom,2013,Fluoroquinolones,5836,21,1141,6998,83.4 %,0.3 %,16.3 %
