Country,Year,Antibiotic_Group,S,I,R,TotalN,pS,pI,pR
Spain,2003,Aminopenicillins,483,0,6,489,98.8 %,0.0 %,1.2 %
Spain,2004,Aminopenicillins,573,0,9,582,98.5 %,0.0 %,1.5 %
Spain,2005,Aminopenicillins,480,0,2,482,99.6 %,0.0 %,0.4 %
Spain,2006,Aminopenicillins,571,0,9,580,98.4 %,0.0 %,1.6 %
Spain,2007,Aminopenicillins,656,0,7,663,98.9 %,0.0 %,1.1 %
Spain,2008,Aminopenicillins,694,0,19,713,97.3 %,0.0 %,2.7 %
Spain,2009,Aminopenicillins,731,0,20,751,97.3 %,0.0 %,2.7 %
Spain,2010,Aminopenicillins,985,0,11,996,98.9 %,0.0 %,1.1 %
Spain,2011,Aminopenicillins,920,0,6,926,99.4 %,0.0 %,0.6 %
Spain,2012,Aminopenicillins,937,1,17,955,98.1 %,0.1 %,1.8 %
Spain,2013,Aminopenicillins,880,0,36,916,96.1 %,0.0 %,3.9 %
Sweden,2001,Aminopenicillins,477,0,1,478,99.8 %,0.0 %,0.2 %
Sweden,2002,Aminopenicillins,489,1,4,494,99.0 %,0.2 %,0.8 %
Sweden,2003,Aminopenicillins,609,0,1,610,99.8 %,0.0 %,0.2 %
Sweden,2004,Aminopenicillins,588,0,2,590,99.7 %,0.0 %,0.3 %
Sweden,2005,Aminopenicillins,567,0,0,567,100.0 %,0.0 %,0.0 %
Sweden,2006,Aminopenicillins,573,0,0,573,100.0 %,0.0 %,0.0 %
Sweden,2007,Aminopenicillins,597,1,3,601,99.3 %,0.2 %,0.5 %
Sweden,2008,Aminopenicillins,629,0,2,631,99.7 %,0.0 %,0.3 %
Sweden,2012,Aminopenicillins,31,0,0,31,100.0 %,0.0 %,0.0 %
Sweden,2013,Aminopenicillins,1036,0,0,1036,100.0 %,0.0 %,0.0 %
United Kingdom,2005,Aminopenicillins,318,0,6,324,98.1 %,0.0 %,1.9 %
United Kingdom,2006,Aminopenicillins,347,1,11,359,96.7 %,0.3 %,3.1 %
United Kingdom,2007,Aminopenicillins,282,1,12,295,95.6 %,0.3 %,4.1 %
United Kingdom,2008,Aminopenicillins,177,0,3,180,98.3 %,0.0 %,1.7 %
United Kingdom,2009,Aminopenicillins,400,0,10,410,97.6 %,0.0 %,2.4 %
United Kingdom,2010,Aminopenicillins,346,0,21,367,94.3 %,0.0 %,5.7 %
United Kingdom,2011,Aminopenicillins,379,0,15,394,96.2 %,0.0 %,3.8 %
United Kingdom,2012,Aminopenicillins,467,0,19,486,96.1 %,0.0 %,3.9 %
United Kingdom,2013,Aminopenicillins,492,1,11,504,97.6 %,0.2 %,2.2 %
